RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
394843,71,"McAllen, TX",Msa,TX,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",125000.0,106000.0,110000.0,104970.0,113000.0,109000.0,97500.0,96000.0,109900.0,98525.0,114080.0,106500.0,113750.0,104000.0,106550.0,103542.0,103450.0,106000.0,100000.0,99598.0,102000.0,106000.0,110900.0,100000.0,105000.0,101900.0,111900.0,105000.0,114000.0,105150.0,111000.0,104750.0,105000.0,107500.0,106190.0,110000.0,125000.0,113800.0,125000.0,119000.0,115000.0,104000.0,103000.0,105750.0,120000.0,116600.0,120000.0,119000.0,124900.0,116000.0,121000.0,114750.0,110750.0,122000.0,116900.0,109900.0,112000.0,125000.0,120000.0,125000.0,125000.0,132000.0,129000.0,126700.0,124000.0,128500.0,125000.0,125000.0,114500.0,130000.0,148000.0,135000.0,130375.0,135000.0,132000.0,135000.0,142000.0,127825.0,126000.0,141209.0,137000.0,144815.0,132500.0,131000.0,139000.0,139900.0,145000.0,145250.0,132500.0,145000.0,145000.0,141750.0,138750.0,144950.0,144750.0,140000.0,151125.0,142000.0,141000.0,146600.0,140400.0,138500.0,149000.0,143000.0,153250.0,149000.0,150000.0,159000.0,158250.0,155500.0,148500.0,159000.0,155500.0,156500.0,151995.0,162000.0,162000.0,158100.0,167500.0,166450.0,172500.0,172500.0,174500.0,164950.0,179350.0,182250.0
394486,72,"Columbia, SC",Msa,SC,140000.0,140313.0,142875.0,148950.0,146798.0,147966.0,149500.0,141500.0,142000.0,141700.0,140000.0,140714.0,139995.0,138000.0,141150.0,139550.0,143849.0,149575.0,147000.0,135000.0,140000.0,134700.0,138928.0,140000.0,139269.0,134950.0,139900.0,138000.0,144990.0,148730.0,146450.0,146000.0,147214.0,144500.0,135900.0,143829.0,145000.0,131700.0,141680.0,142500.0,154000.0,149900.0,140000.0,140000.0,145000.0,142371.0,141000.0,150000.0,128000.0,143200.0,144711.0,148014.0,145000.0,148479.0,142000.0,142245.0,150000.0,136479.0,143990.0,145250.0,145500.0,149900.0,145325.0,154700.0,157979.0,159900.0,155943.0,150000.0,149900.0,160000.0,157605.0,145000.0,139750.0,151945.0,148948.0,153524.0,162000.0,151932.0,149125.0,149707.0,148000.0,146000.0,140000.0,132000.0,144000.0,145000.0,145000.0,155000.0,160000.0,154250.0,153500.0,149900.0,154000.0,144000.0,149000.0,145831.0,148800.0,159900.0,157000.0,165000.0,168000.0,164900.0,168000.0,168455.0,163000.0,158900.0,160940.0,155900.0,153000.0,161264.0,166795.0,165000.0,166553.0,168534.0,170000.0,169900.0,164900.0,165000.0,166450.0,165000.0,168000.0,169265.0,170000.0,174900.0,177900.0,175000.0,170985.0,179900.0,174900.0,175000.0,176900.0,170000.0,177000.0,176750.0,180000.0,188000.0,190000.0,192800.0,180000.0,179900.0,179700.0,183621.0,185000.0,172200.0,182450.0,184950.0,192000.0,195000.0,200000.0,205000.0,201361.0,205000.0,201027.0,202000.0,202192.0
394648,73,"Greensboro, NC",Msa,NC,140000.0,141750.0,141000.0,140000.0,148250.0,143000.0,145000.0,140000.0,139000.0,138750.0,140000.0,130000.0,125000.0,133250.0,130000.0,136000.0,145000.0,140000.0,137000.0,137050.0,130000.0,131550.0,136500.0,130000.0,119000.0,130000.0,137000.0,134500.0,137500.0,138500.0,144250.0,129000.0,127000.0,137000.0,134500.0,113500.0,128995.0,125000.0,128000.0,126000.0,127000.0,128250.0,135000.0,124500.0,121250.0,125750.0,117000.0,120000.0,106000.0,128500.0,125500.0,138000.0,142500.0,133000.0,130000.0,125500.0,130500.0,135000.0,128000.0,130000.0,121000.0,132250.0,135731.0,134000.0,145000.0,145500.0,141000.0,135250.0,126750.0,134500.0,133500.0,120000.0,123750.0,138000.0,141500.0,135000.0,143000.0,141750.0,140000.0,135000.0,143250.0,130500.0,130000.0,137500.0,144000.0,136000.0,139750.0,152719.0,155000.0,144000.0,144750.0,140000.0,139500.0,135000.0,143000.0,134950.0,130392.0,140000.0,150000.0,145000.0,159000.0,152000.0,155000.0,145500.0,146000.0,148750.0,136500.0,142000.0,144500.0,149000.0,145000.0,147000.0,152750.0,160000.0,157500.0,152000.0,147000.0,157000.0,160000.0,140000.0,146000.0,160250.0,155000.0,158000.0,169000.0,167000.0,160000.0,162000.0,155000.0,170000.0,150250.0,148250.0,159500.0,154900.0,173000.0,170000.0,175000.0,175000.0,162500.0,162000.0,170000.0,165000.0,160000.0,159250.0,171750.0,174250.0,175000.0,175000.0,181000.0,192000.0,188500.0,184500.0,185000.0,188000.0,186500.0
394304,74,"Akron, OH",Msa,OH,127450.0,119000.0,122750.0,123000.0,127885.0,123000.0,127250.0,125001.0,119000.0,115000.0,120000.0,104745.0,114950.0,121476.0,118023.0,125000.0,119450.0,119900.0,112000.0,121750.0,120000.0,120750.0,114850.0,116500.0,107000.0,122500.0,119950.0,118750.0,134000.0,117000.0,125750.0,111000.0,124500.0,130000.0,119900.0,120750.0,115571.0,120500.0,111000.0,120000.0,143000.0,131000.0,127000.0,122000.0,115000.0,120000.0,108000.0,131000.0,110000.0,120000.0,128000.0,121500.0,139900.0,122750.0,132500.0,120000.0,121500.0,127000.0,123750.0,112000.0,116750.0,132000.0,125000.0,137500.0,140000.0,140000.0,144750.0,127700.0,127000.0,126800.0,120500.0,114613.0,98175.0,127000.0,129000.0,123000.0,145000.0,132000.0,130000.0,125000.0,120000.0,127000.0,125000.0,106000.0,124000.0,130000.0,124600.0,130750.0,139700.0,142500.0,135000.0,136000.0,128750.0,132725.0,130000.0,114200.0,126125.0,124900.0,126750.0,136900.0,140000.0,137250.0,138000.0,141750.0,134000.0,135000.0,126500.0,124900.0,120237.0,135000.0,140000.0,147500.0,155000.0,153500.0,141000.0,139900.0,141250.0,139450.0,139000.0,124950.0,119900.0,125000.0,140500.0,143400.0,150750.0,150000.0,147500.0,148300.0,150000.0,156000.0,141000.0,141950.0,140050.0,145000.0,150000.0,154900.0,167500.0,160000.0,156000.0,146650.0,144950.0,154000.0,150750.0,137000.0,150000.0,162000.0,156500.0,164000.0,163000.0,168950.0,168000.0,175000.0,172000.0,169450.0,154900.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,235000.0,225000.0,227800.0,230000.0,240500.0,230000.0,230000.0,220000.0,205250.0,188000.0,190000.0,175000.0,170000.0,175000.0,165000.0,170000.0,176500.0,172000.0,176000.0,165000.0,163950.0,160000.0,165500.0,164900.0,162000.0,170000.0,163700.0,172500.0,167000.0,166150.0,170000.0,160000.0,162800.0,157500.0,157250.0,151050.0,147500.0,153000.0,162000.0,164500.0,160000.0,156205.0,152750.0,160000.0,150000.0,150000.0,155000.0,151900.0,155000.0,160000.0,161900.0,174750.0,175000.0,171000.0,170000.0,170798.0,177750.0,174750.0,191740.0,177000.0,171188.0,180000.0,186523.0,196000.0,200000.0,212000.0,200000.0,205000.0,209000.0,199700.0,217500.0,211050.0,206500.0,205000.0,209493.0,216000.0,225000.0,227750.0,219150.0,225000.0,230000.0,229000.0,228000.0,229966.0,220000.0,225000.0,225000.0,239900.0,240000.0,235814.0,240000.0,239900.0,240000.0,241950.0,255000.0,247250.0,240000.0,240000.0,241998.0,253225.0,255388.0,255000.0,253250.0,249900.0,252745.0,250000.0,265000.0,250000.0,250000.0,257400.0,257000.0,260000.0,265000.0,265000.0,266833.0,269990.0,277657.0,272500.0,280000.0,275000.0,270000.0,269000.0,269000.0,270000.0,270990.0,275000.0,270000.0,268000.0,265000.0,275000.0,281475.0,270000.0,273000.0,275000.0,275000.0,290000.0,280000.0,275000.0,275550.0,280000.0,267949.0,275000.0,283000.0,275000.0,275000.0,279990.0,288000.0,284900.0,280000.0,303200.0,299000.0,293450.0,307800.0,316500.0,320000.0
394798,76,"Little Rock, AR",Msa,AR,133000.0,140000.0,140000.0,145000.0,149000.0,148000.0,140000.0,143000.0,142000.0,139950.0,137000.0,133000.0,140500.0,135000.0,143000.0,143303.0,151000.0,149000.0,149000.0,143000.0,140000.0,143000.0,140000.0,155000.0,141000.0,144000.0,146000.0,155000.0,154000.0,154185.0,155000.0,146666.0,155000.0,151900.0,150000.0,154250.0,144450.0,150000.0,155000.0,155500.0,157500.0,150000.0,151000.0,149900.0,149000.0,147000.0,158000.0,154000.0,155000.0,149950.0,159325.0,155000.0,162750.0,163000.0,165000.0,166000.0,167000.0,164000.0,165000.0,159080.0,161007.0,166000.0,169900.0,175000.0,181000.0,180000.0,176000.0,174000.0,169900.0,174900.0,179900.0,165000.0,170000.0,165000.0,172250.0,175000.0,183950.0,185000.0,185000.0,177200.0,173900.0,172000.0,175000.0,174500.0,169500.0,174000.0,179750.0,180000.0,185863.0,180000.0,185000.0,180000.0,172500.0,166000.0,158000.0,150314.0,155000.0,157900.0,157500.0,160350.0,164950.0,155000.0,152500.0,153000.0,170000.0,159900.0,166949.0,160000.0,175000.0,161370.0,165000.0,165000.0,179900.0,159437.0,164500.0,159000.0,155000.0,160000.0,157000.0,154450.0,157670.0,157500.0,163750.0,167000.0,172000.0,169000.0,159900.0,162050.0,160750.0,165750.0,165000.0,162853.0,160000.0,162500.0,164850.0,172400.0,173000.0,170900.0,172000.0,165600.0,164000.0,175000.0,164900.0,162470.0,164934.0,178000.0,180000.0,177500.0,179900.0,185000.0,190000.0,185500.0,185750.0,189500.0,185800.0
395134,77,"Stockton, CA",Msa,CA,328000.0,303500.0,279000.0,270000.0,250000.0,241000.0,231000.0,225000.0,235000.0,206500.0,216000.0,189000.0,189000.0,180500.0,190000.0,200000.0,191000.0,199000.0,180000.0,180000.0,185000.0,187000.0,195000.0,190000.0,185000.0,185000.0,180000.0,195000.0,188250.0,183000.0,175000.0,195000.0,178000.0,181500.0,173750.0,183250.0,174500.0,175000.0,175000.0,171000.0,172500.0,175000.0,175000.0,178000.0,162500.0,165000.0,170000.0,165000.0,175000.0,165000.0,180000.0,175000.0,185000.0,175500.0,176500.0,189500.0,187000.0,200000.0,200000.0,195000.0,180000.0,220000.0,213000.0,222000.0,225000.0,240000.0,240000.0,253500.0,236000.0,240000.0,260000.0,249000.0,243000.0,265000.0,255000.0,258000.0,270000.0,270000.0,270000.0,280000.0,271500.0,260000.0,290000.0,267000.0,280000.0,283000.0,280000.0,285000.0,304750.0,295000.0,303000.0,300000.0,289000.0,310000.0,315000.0,300000.0,313000.0,315000.0,310250.0,330000.0,319500.0,320000.0,330000.0,328000.0,325000.0,325000.0,337000.0,325000.0,333500.0,348000.0,350000.0,345000.0,350000.0,359000.0,365000.0,366000.0,353000.0,375000.0,375000.0,365000.0,384500.0,395000.0,380000.0,380000.0,383500.0,373750.0,395000.0,380000.0,378500.0,392000.0,400000.0,397500.0,414500.0,403500.0,402000.0,388000.0,400000.0,385000.0,409500.0,400000.0,395000.0,410750.0,420000.0,420000.0,435250.0,423500.0,435000.0,441750.0,440000.0,431500.0,420000.0,425000.0,430000.0,440500.0,425000.0
394457,78,"Charleston, SC",Msa,SC,195000.0,210000.0,212000.0,206990.0,207995.0,210000.0,205903.0,193000.0,198143.0,191000.0,192781.0,189000.0,191500.0,195000.0,190000.0,195708.0,200200.0,193000.0,185990.0,181755.0,184544.0,179256.0,196067.0,197555.0,193271.0,195000.0,190000.0,192000.0,195000.0,201587.0,209000.0,206000.0,199370.0,217000.0,200000.0,200000.0,176373.0,200000.0,204522.0,202000.0,204450.0,203000.0,205000.0,188601.0,202000.0,202500.0,200000.0,194000.0,188390.0,195000.0,191580.0,217000.0,215009.0,220237.0,217500.0,201055.0,204821.0,199500.0,214000.0,196000.0,198890.0,210000.0,215000.0,217400.0,230000.0,220000.0,225018.0,223001.0,210000.0,215000.0,235000.0,220000.0,221000.0,228063.0,225885.0,235000.0,230000.0,235000.0,219695.0,222250.0,226000.0,229949.0,226290.0,228000.0,225757.0,235000.0,230000.0,235550.0,244990.0,240000.0,234491.0,242355.0,230000.0,250000.0,247750.0,220000.0,243950.0,238000.0,239514.0,248715.0,253105.0,247000.0,246706.0,252000.0,245000.0,249554.0,246650.0,244483.0,249000.0,251353.0,256000.0,264880.0,263000.0,265100.0,254500.0,252700.0,261500.0,256175.0,279728.0,264391.0,258000.0,265000.0,264419.0,275000.0,274000.0,266000.0,270000.0,276025.0,266333.0,275000.0,275000.0,265000.0,278000.0,275810.0,280000.0,285000.0,292490.0,285000.0,289450.0,290000.0,283125.0,270183.0,285067.0,289548.0,290000.0,282041.0,291300.0,282750.0,285000.0,310000.0,318000.0,311770.0,320000.0,320000.0,314000.0
395143,79,"Syracuse, NY",Msa,NY,112475.0,111900.0,110500.0,120000.0,127000.0,126000.0,127000.0,120000.0,118000.0,118000.0,115000.0,114700.0,113000.0,119000.0,118740.0,122100.0,128500.0,122900.0,125000.0,124900.0,125000.0,115000.0,114160.0,115000.0,114000.0,112000.0,120000.0,125000.0,124000.0,121000.0,128750.0,125000.0,134600.0,121700.0,116600.0,119000.0,111250.0,120000.0,124900.0,122000.0,125000.0,125000.0,130000.0,123000.0,125250.0,113200.0,122500.0,110000.0,115000.0,113500.0,120000.0,122000.0,130000.0,133000.0,128000.0,120000.0,122750.0,127400.0,120000.0,112000.0,114000.0,117240.0,127094.0,125000.0,132750.0,135500.0,134900.0,129000.0,133250.0,125730.0,125000.0,117500.0,110000.0,119950.0,124950.0,122000.0,134000.0,133000.0,134250.0,130000.0,123850.0,132000.0,120000.0,121000.0,113995.0,119700.0,130000.0,136500.0,130900.0,135000.0,135000.0,129600.0,125000.0,125000.0,122500.0,129500.0,124500.0,115750.0,129900.0,130250.0,135000.0,141500.0,144500.0,135150.0,140500.0,130500.0,125000.0,125000.0,119000.0,117000.0,127000.0,135000.0,139088.0,143000.0,135000.0,136750.0,136000.0,135000.0,135473.0,123250.0,129950.0,125000.0,133000.0,140400.0,149625.0,142000.0,148000.0,144148.0,135000.0,142450.0,139900.0,130000.0,134700.0,131440.0,140000.0,145000.0,157000.0,155000.0,150000.0,153125.0,152000.0,145745.0,153000.0,144950.0,145000.0,145000.0,149950.0,157500.0,160000.0,160000.0,175000.0,170000.0,165000.0,165800.0,160000.0
394484,80,"Colorado Springs, CO",Msa,CO,215000.0,209950.0,215000.0,217500.0,220000.0,225000.0,215000.0,210000.0,205000.0,208500.0,206500.0,200000.0,197000.0,208000.0,202700.0,208900.0,200000.0,202500.0,205000.0,197000.0,202250.0,202000.0,206000.0,205900.0,200700.0,185000.0,193000.0,200000.0,213600.0,222700.0,225000.0,215015.0,215000.0,212000.0,223187.0,202950.0,214399.0,200065.0,205000.0,207575.0,215000.0,207998.0,218000.0,210000.0,205616.0,208000.0,206700.0,209000.0,204500.0,213700.0,208000.0,221903.0,226650.0,222699.0,224000.0,214500.0,220000.0,226500.0,218750.0,210000.0,213300.0,220050.0,223394.0,220000.0,231000.0,236390.0,233000.0,229000.0,221900.0,229103.0,229500.0,228675.0,215000.0,222000.0,217500.0,230000.0,244900.0,234150.0,235000.0,227000.0,230650.0,224900.0,229970.0,239100.0,227845.0,226422.0,240000.0,249500.0,240000.0,245000.0,243000.0,242700.0,237500.0,239040.0,247500.0,240000.0,248000.0,248440.0,250000.0,262800.0,265000.0,260000.0,267000.0,259000.0,260000.0,260000.0,264500.0,276307.0,267035.0,270000.0,281000.0,280000.0,285000.0,278000.0,281500.0,276900.0,282000.0,290000.0,285388.0,289950.0,299923.0,299000.0,306416.0,314900.0,320000.0,313535.0,312500.0,309000.0,302526.0,305000.0,305000.0,301784.0,314706.0,315000.0,327000.0,324148.0,327750.0,325000.0,325000.0,327000.0,329000.0,325000.0,326000.0,329540.0,335323.0,354000.0,350946.0,350000.0,354000.0,375000.0,375000.0,376000.0,380000.0,382000.0,371500.0
395235,81,"Winston-Salem, NC",Msa,NC,136000.0,136000.0,135000.0,145000.0,148000.0,144500.0,140000.0,137500.0,136750.0,135000.0,131500.0,128000.0,131500.0,133000.0,132000.0,141000.0,140000.0,134250.0,135000.0,127250.0,132500.0,126000.0,130000.0,140000.0,129500.0,130000.0,130250.0,140000.0,140000.0,133000.0,135000.0,136000.0,138000.0,144000.0,125000.0,120000.0,124000.0,125000.0,129000.0,135500.0,138500.0,132664.0,128000.0,125000.0,125000.0,130000.0,125000.0,123500.0,112500.0,128000.0,122000.0,127000.0,139500.0,125000.0,132000.0,128950.0,127250.0,119950.0,129000.0,118000.0,118000.0,121125.0,135000.0,135000.0,142750.0,136000.0,136325.0,128250.0,125000.0,128155.0,131000.0,118000.0,133750.0,125000.0,128199.0,136000.0,140000.0,136000.0,136000.0,135000.0,131700.0,134000.0,135000.0,134250.0,133500.0,140000.0,137250.0,144950.0,141158.0,146000.0,143750.0,138000.0,136250.0,140000.0,134000.0,142000.0,135000.0,133000.0,148250.0,155000.0,150500.0,145000.0,154000.0,148695.0,145000.0,145000.0,150000.0,140000.0,139750.0,150500.0,153000.0,158500.0,155000.0,157000.0,160000.0,154000.0,150000.0,149400.0,152000.0,156500.0,152500.0,153750.0,157250.0,167000.0,162000.0,159250.0,166750.0,163750.0,161000.0,167500.0,176750.0,160000.0,156500.0,169250.0,170000.0,178500.0,179500.0,180000.0,170000.0,170000.0,168000.0,178000.0,175000.0,158000.0,168500.0,179000.0,187750.0,185000.0,195000.0,201000.0,195000.0,205000.0,198000.0,200000.0,202000.0
395224,82,"Wichita, KS",Msa,KS,98625.0,115500.0,120700.0,125360.0,114798.0,119900.0,135000.0,125000.0,119500.0,118750.0,123500.0,120500.0,109950.0,100161.0,129950.0,118000.0,127000.0,127500.0,127300.0,114000.0,106000.0,124000.0,113950.0,119900.0,100600.0,125750.0,119000.0,131500.0,134900.0,122300.0,129000.0,117500.0,113000.0,120011.0,113000.0,114950.0,104900.0,120950.0,109000.0,128200.0,123250.0,111500.0,120000.0,127450.0,123750.0,113250.0,121000.0,105100.0,114000.0,108000.0,127750.0,127000.0,129500.0,137200.0,122100.0,123950.0,120950.0,124800.0,110000.0,110125.0,109700.0,124900.0,126900.0,135000.0,134700.0,125000.0,132250.0,123500.0,123650.0,123000.0,115500.0,110000.0,120000.0,113500.0,117750.0,124200.0,134000.0,134950.0,138000.0,126376.0,133000.0,130000.0,122700.0,129950.0,132750.0,130000.0,138150.0,141000.0,139950.0,136900.0,136450.0,127500.0,129000.0,132250.0,129020.0,133000.0,127000.0,129000.0,132075.0,142325.0,139000.0,138950.0,140000.0,144950.0,143500.0,137000.0,146000.0,139000.0,137000.0,126000.0,137000.0,148000.0,150000.0,149250.0,150390.0,146000.0,144000.0,136450.0,139900.0,140000.0,137500.0,135000.0,145000.0,150000.0,155500.0,146375.0,153000.0,149900.0,149900.0,145250.0,145000.0,147500.0,147500.0,150000.0,149900.0,162000.0,165000.0,171000.0,153000.0,148000.0,150000.0,160000.0,153500.0,139240.0,151400.0,160000.0,175000.0,159950.0,169000.0,180255.0,175000.0,177000.0,174000.0,165000.0,178950.0
395115,83,"Springfield, MA",Msa,MA,190000.0,183000.0,200000.0,204000.0,199000.0,209700.0,212000.0,200000.0,197000.0,182900.0,175950.0,180000.0,175000.0,178350.0,180000.0,184000.0,189900.0,187450.0,195000.0,187500.0,185500.0,175000.0,180000.0,195000.0,183000.0,189000.0,175500.0,180000.0,200000.0,200125.0,201000.0,187250.0,187500.0,180500.0,181700.0,195000.0,164900.0,169450.0,179900.0,174500.0,192250.0,191750.0,205000.0,183000.0,175000.0,180500.0,169000.0,169500.0,159000.0,180000.0,167000.0,184500.0,197500.0,190000.0,203000.0,173000.0,182300.0,180000.0,175000.0,168000.0,170000.0,174900.0,184500.0,192900.0,201000.0,209000.0,198750.0,182500.0,184000.0,175000.0,177000.0,178000.0,166000.0,180500.0,189000.0,188500.0,204900.0,190000.0,200000.0,177750.0,183000.0,194500.0,178000.0,179950.0,181000.0,180000.0,192500.0,201700.0,199450.0,208700.0,214000.0,195000.0,189000.0,191000.0,182000.0,183113.0,175000.0,180000.0,187000.0,205000.0,205000.0,210000.0,207250.0,200000.0,193000.0,193000.0,195000.0,195000.0,187700.0,193500.0,194000.0,196000.0,214700.0,218500.0,209900.0,212500.0,205550.0,216500.0,200000.0,199900.0,194950.0,200000.0,210000.0,219000.0,229900.0,220000.0,220000.0,215000.0,220000.0,220000.0,214900.0,199000.0,198250.0,205000.0,210500.0,225570.0,226700.0,234900.0,230000.0,223500.0,230000.0,225000.0,225000.0,217750.0,213000.0,220000.0,232000.0,240000.0,235000.0,245000.0,250000.0,248650.0,250000.0,246000.0,250000.0
394440,84,"Fort Myers, FL",Msa,FL,230000.0,220000.0,199900.0,210000.0,215000.0,194900.0,180000.0,175000.0,175000.0,157475.0,160000.0,145000.0,150000.0,140000.0,145000.0,130000.0,129900.0,132500.0,112750.0,120000.0,117250.0,120400.0,125000.0,125000.0,123993.0,125000.0,130000.0,132500.0,127000.0,120000.0,118500.0,120000.0,125000.0,115000.0,130000.0,130000.0,120000.0,125000.0,130000.0,126000.0,143000.0,137500.0,125000.0,129500.0,126000.0,128000.0,129450.0,127500.0,130000.0,140000.0,150761.0,145000.0,147250.0,144900.0,142250.0,138500.0,147500.0,147050.0,160000.0,145000.0,149000.0,159500.0,165000.0,169000.0,177000.0,171000.0,168000.0,169900.0,172750.0,172500.0,183000.0,180000.0,174950.0,181150.0,183500.0,192000.0,193700.0,182750.0,185000.0,185000.0,189443.0,200000.0,195000.0,189700.0,183000.0,203000.0,200000.0,213000.0,205000.0,206850.0,191450.0,199000.0,196000.0,213500.0,215000.0,210000.0,200000.0,199000.0,208000.0,210000.0,210000.0,210935.0,207455.0,212900.0,210000.0,215000.0,220000.0,219292.0,212000.0,223000.0,226800.0,223200.0,220000.0,219000.0,219900.0,222500.0,215000.0,216000.0,222000.0,222000.0,226605.0,230000.0,238375.0,230000.0,230000.0,235000.0,231950.0,225000.0,227500.0,230000.0,235000.0,235000.0,225288.0,225000.0,232100.0,239000.0,235000.0,229950.0,229000.0,230000.0,231480.0,234500.0,238990.0,234000.0,237950.0,248000.0,245000.0,240250.0,235000.0,245000.0,255000.0,250000.0,254450.0,263000.0,273000.0
394399,85,"Boise City, ID",Msa,ID,183383.0,186625.0,185843.0,185000.0,195000.0,181750.0,180000.0,185000.0,180000.0,168518.0,165000.0,165000.0,164000.0,159000.0,160000.0,155000.0,162000.0,155000.0,157493.0,150000.0,144995.0,140000.0,150000.0,145000.0,140000.0,140000.0,136000.0,142000.0,138820.0,133000.0,135900.0,130500.0,130420.0,128000.0,125000.0,119900.0,120000.0,117250.0,115965.0,120000.0,128000.0,124000.0,125950.0,125000.0,122000.0,129000.0,121000.0,119500.0,135000.0,127745.0,136026.0,145990.0,146000.0,149900.0,160000.0,145000.0,149250.0,150000.0,150000.0,150000.0,149000.0,159900.0,165000.0,167500.0,179990.0,172900.0,175000.0,170000.0,179900.0,177500.0,179000.0,173625.0,166001.0,173000.0,175000.0,182900.0,187500.0,183000.0,185000.0,175000.0,183500.0,188900.0,185375.0,178800.0,184500.0,190000.0,187950.0,197000.0,200000.0,205000.0,200000.0,196950.0,199975.0,204900.0,207000.0,193750.0,202830.0,203460.0,209977.0,216000.0,218772.0,222000.0,219900.0,221077.0,224000.0,219015.0,223867.0,217331.0,225740.0,227000.0,225000.0,230000.0,239900.0,240463.0,245000.0,240090.0,242500.0,236091.0,249900.0,254000.0,253250.0,269900.0,260000.0,268000.0,284900.0,283750.0,283500.0,279000.0,279719.0,279900.0,275900.0,276348.0,284900.0,282900.0,298000.0,300950.0,307900.0,304134.0,305000.0,304072.0,301928.0,314000.0,303000.0,320000.0,319950.0,325000.0,324900.0,327000.0,339900.0,350000.0,364995.0,369990.0,375000.0,382605.0,391490.0
395160,86,"Toledo, OH",Msa,OH,114500.0,109750.0,132000.0,125000.0,124000.0,113300.0,121250.0,116550.0,103000.0,102000.0,95000.0,106500.0,115000.0,119000.0,110000.0,104000.0,117900.0,116000.0,120000.0,105000.0,102000.0,100000.0,95000.0,99000.0,100000.0,98000.0,110000.0,105000.0,117000.0,102500.0,110000.0,103000.0,117750.0,96500.0,105000.0,105000.0,100000.0,99450.0,100000.0,125000.0,106275.0,97750.0,105375.0,106500.0,99900.0,95000.0,109250.0,100000.0,112000.0,97500.0,99000.0,111600.0,118950.0,112000.0,101500.0,110000.0,110500.0,107250.0,100250.0,106000.0,95500.0,106000.0,98900.0,119900.0,121500.0,115000.0,115000.0,100000.0,90500.0,107500.0,100000.0,97250.0,82000.0,83000.0,100000.0,105000.0,114250.0,116000.0,120000.0,108950.0,106500.0,103500.0,105500.0,88500.0,102000.0,110000.0,107900.0,123450.0,118000.0,125000.0,107500.0,115000.0,115000.0,105900.0,115000.0,95100.0,105000.0,114500.0,118000.0,115000.0,119900.0,120000.0,112000.0,114625.0,117000.0,112750.0,113625.0,114000.0,110750.0,102500.0,120000.0,130000.0,128900.0,129450.0,126000.0,116500.0,118000.0,110000.0,112000.0,102000.0,107950.0,115000.0,121000.0,127500.0,130000.0,135000.0,129250.0,135000.0,114750.0,120000.0,115900.0,110000.0,121000.0,125000.0,122000.0,136750.0,130000.0,137000.0,130000.0,143200.0,124900.0,130000.0,129450.0,119450.0,128000.0,130100.0,136500.0,144500.0,137000.0,144900.0,135300.0,145000.0,139000.0,140000.0,150000.0
